peak_id	chromosome	start	end	annotated_element
112	chr1	110913918	110914157	LINE
113	chr1	110956546	110956787	LINE
114	chr1	110957979	110958186	unrepeat
115	chr1	110958702	110958837	LINE
116	chr1	110958947	110959200	SINE
117	chr1	110959339	110959489	unrepeat
118	chr1	110960227	110960895	LINE
119	chr1	110960989	110961308	LINE
120	chr1	110964487	110965431	LINE
121	chr1	110965779	110965991	LINE
122	chr1	110966527	110966844	LINE
123	chr1	111003809	111004018	LTR
124	chr1	111035866	111036066	LINE
125	chr1	111037080	111037215	LINE
126	chr1	111061959	111062094	LINE
127	chr1	111083938	111084229	LTR
128	chr1	111085180	111085413	LINE
129	chr1	111085963	111086138	LINE
130	chr1	111090041	111090201	OthersRepeat
131	chr1	111097797	111097958	LTR
132	chr1	111098185	111098333	unrepeat
133	chr1	111102590	111102782	LINE
134	chr1	111109669	111109921	LINE
135	chr1	111109996	111110490	LINE
136	chr1	111153355	111153492	SINE
137	chr1	111154395	111154656	LINE
138	chr1	1112170	1112670	unrepeat
139	chr1	111270492	111270632	SINE
140	chr1	111277049	111277307	SINE
141	chr1	1113217	1113701	LTR
142	chr1	111328751	111328945	LINE
143	chr1	1114163	1114298	LTR
144	chr1	111496325	111497195	LTR
145	chr1	111497438	111497769	OthersRepeat
146	chr1	111497840	111498096	unrepeat
147	chr1	111641545	111641705	Simple_repeat
148	chr1	111641853	111642052	SINE
149	chr1	111672461	111672648	unrepeat
150	chr1	111673057	111673208	unrepeat
151	chr1	111673426	111673754	unrepeat
152	chr1	111673933	111674170	unrepeat
153	chr1	111675492	111675634	LINE
154	chr1	111675672	111675968	LTR
155	chr1	111676991	111678063	LINE
156	chr1	111678233	111679002	LINE
157	chr1	111679074	111680074	LINE
158	chr1	111680272	111680817	unrepeat
159	chr1	111680994	111681372	SINE
160	chr1	111681807	111682294	LINE
161	chr1	111683775	111683910	LINE
162	chr1	111686329	111686534	unrepeat
163	chr1	111687854	111687992	SINE
164	chr1	111688384	111688763	LINE
165	chr1	111688921	111689163	SINE
166	chr1	112478013	112478236	SINE
167	chr1	112478670	112478894	SINE
168	chr1	112896260	112896412	LTR
169	chr1	113171676	113172037	LINE
170	chr1	113193442	113193718	LINE
171	chr1	113478577	113478714	LINE
172	chr1	11350003	11350349	unrepeat
173	chr1	113511647	113511784	unrepeat
174	chr1	113597518	113597739	LINE
175	chr1	113695039	113695807	LINE
176	chr1	113720581	113721091	LTR
177	chr1	113721369	113721550	LINE
178	chr1	113794616	113794803	LINE
179	chr1	113802638	113803110	LINE
180	chr1	113803172	113803429	LINE
181	chr1	11381226	11381395	LTR
182	chr1	113846574	113846999	LINE
183	chr1	113943261	113943466	LINE
184	chr1	113945148	113945356	LINE
185	chr1	113945410	113945724	LINE
186	chr1	113989655	113989865	unrepeat
187	chr1	113993724	113993931	LINE
188	chr1	113993972	113994283	LINE
189	chr1	113995577	113995867	LINE
190	chr1	114061192	114061831	LTR
191	chr1	11406829	11406976	SINE
192	chr1	114071952	114072387	unrepeat
193	chr1	114072461	114072880	unrepeat
194	chr1	11407728	11408419	LINE
195	chr1	114362732	114362929	LTR
196	chr1	114362973	114363110	LTR
197	chr1	114386190	114386398	LINE
198	chr1	114458482	114458765	LTR
199	chr1	114481957	114482499	LINE
200	chr1	114483895	114484030	LINE
201	chr1	114485397	114485666	LINE
202	chr1	114493509	114493859	LINE
203	chr1	114494155	114494421	LINE
204	chr1	11501644	11501871	unrepeat
205	chr1	11504331	11504469	unrepeat
206	chr1	11504859	11504997	unrepeat
207	chr1	11505140	11505389	LINE
208	chr1	115258049	115258197	unrepeat
209	chr1	115298343	115298559	unrepeat
210	chr1	115567825	115567960	LTR
211	chr1	115587632	115587805	LTR
212	chr1	115620272	115620460	LINE
213	chr1	115621036	115621369	LINE
214	chr1	115621915	115622177	LINE
215	chr1	115622480	115622738	LINE
216	chr1	115639391	115639693	LINE
217	chr1	115641054	115641262	SINE
218	chr1	115668304	115668439	unrepeat
219	chr1	116144312	116144470	LINE
220	chr1	116562892	116564200	LTR
221	chr1	116564340	116565191	LTR
222	chr1	116565313	116565572	unrepeat
223	chr1	116717483	116717887	LINE
224	chr1	116741242	116741756	unrepeat
225	chr1	116741801	116742426	Simple_repeat
226	chr1	116742981	116744422	LTR
227	chr1	116744702	116745044	LTR
228	chr1	116745122	116745583	LTR
229	chr1	116746368	116746549	LTR
230	chr1	116747637	116747918	LTR
231	chr1	116748287	116749673	LTR
232	chr1	116811360	116811582	unrepeat
233	chr1	116811622	116811893	LTR
234	chr1	116974243	116974389	unrepeat
235	chr1	117376275	117376746	LTR
236	chr1	117424422	117425214	unrepeat
237	chr1	117425332	117425561	LINE
238	chr1	117426627	117426846	OthersRepeat
239	chr1	117475153	117475288	LINE
240	chr1	117651950	117652103	LTR
241	chr1	117661358	117661545	unrepeat
242	chr1	117661815	117662151	LTR
243	chr1	117662371	117662543	LTR
244	chr1	117662597	117663734	LTR
245	chr1	117770991	117771261	LINE
246	chr1	118327465	118327600	unrepeat
247	chr1	118985808	118986062	unrepeat
248	chr1	118986469	118986639	unrepeat
249	chr1	119006543	119006716	unrepeat
250	chr1	119006908	119007148	unrepeat
251	chr1	1194658	1194846	LINE
252	chr1	11948798	11949152	LINE
253	chr1	119642221	119642421	LINE
254	chr1	119701573	119702114	LTR
255	chr1	119711508	119711767	LINE
256	chr1	12058115	12058356	LTR
257	chr1	12076791	12076967	unrepeat
258	chr1	12077462	12077693	unrepeat
259	chr1	12082924	12083462	LINE
260	chr1	121518895	121519039	unrepeat
261	chr1	12222621	12223045	LTR
262	chr1	12223710	12223933	LTR
263	chr1	12386608	12387170	LINE
264	chr1	12410145	12410537	LINE
265	chr1	12437633	12438033	unrepeat
266	chr1	12473618	12473755	unrepeat
267	chr1	125080142	125080398	unrepeat
268	chr1	125159534	125159732	Simple_repeat
269	chr1	12563060	12564057	LTR
270	chr1	12564226	12565241	LTR
271	chr1	12607343	12607478	LTR
272	chr1	12639523	12639898	OthersRepeat
273	chr1	12640384	12640840	LTR
274	chr1	13639208	13639353	LTR
275	chr1	1367103	1367268	unrepeat
276	chr1	1367443	1367626	unrepeat
277	chr1	13678718	13679085	unrepeat
278	chr1	13689850	13689985	LTR
279	chr1	13941723	13941890	Simple_repeat
280	chr1	13970993	13971201	LTR
281	chr1	1409568	1409719	SINE
282	chr1	1411599	1412481	Simple_repeat
283	chr1	1413259	1413422	LTR
284	chr1	1413512	1413686	LTR
285	chr1	144103251	144103419	Simple_repeat
286	chr1	144104471	144104625	Simple_repeat
287	chr1	145429675	145429908	LINE
288	chr1	14574777	14574942	LINE
289	chr1	145761525	145761967	LTR
290	chr1	145762189	145762417	LTR
291	chr1	145762820	145763027	LINE
292	chr1	145795120	145795300	LTR
293	chr1	145796126	145796340	unrepeat
294	chr1	145797740	145798165	LINE
295	chr1	145798394	145798573	LINE
296	chr1	145967167	145967834	LINE
297	chr1	14684294	14684481	SINE
298	chr1	14705929	14706074	OthersRepeat
299	chr1	147235898	147236359	LTR
300	chr1	147682005	147682267	LINE
301	chr1	14806744	14807230	LTR
302	chr1	148328699	148328960	OthersRepeat
303	chr1	14841498	14841669	unrepeat
304	chr1	1491321	1491961	LTR
305	chr1	150115043	150115186	LINE
306	chr1	150395495	150395630	SINE
307	chr1	150760360	150760501	LINE
308	chr1	150760547	150760884	SINE
309	chr1	150852888	150853023	unrepeat
310	chr1	150853998	150854390	SINE
311	chr1	150909778	150909935	LTR
312	chr1	150930939	150931101	SINE
313	chr1	150931843	150932196	LINE
314	chr1	151362084	151362741	LTR
315	chr1	151482056	151482235	unrepeat
316	chr1	151591016	151591266	LINE
317	chr1	151737248	151737654	LTR
318	chr1	151737733	151738033	LTR
319	chr1	15174943	15175126	unrepeat
320	chr1	151900426	151900561	LINE
321	chr1	151902008	151902305	LINE
322	chr1	151907560	151907758	unrepeat
323	chr1	151907798	151908268	LTR
324	chr1	152148170	152148509	LTR
325	chr1	152148736	152148947	LTR
326	chr1	15244241	15244553	unrepeat
327	chr1	15244596	15245222	LINE
328	chr1	15245478	15245820	LINE
329	chr1	152476673	152476872	LTR
330	chr1	152478235	152478472	unrepeat
331	chr1	152570274	152570434	LINE
332	chr1	15265546	15265692	unrepeat
333	chr1	15287063	15287217	unrepeat
334	chr1	15287550	15287811	unrepeat
335	chr1	152926495	152926678	SINE
336	chr1	15320089	15320452	LINE
337	chr1	153332266	153332524	LINE
338	chr1	154159965	154160145	Simple_repeat
339	chr1	154160270	154160481	unrepeat
340	chr1	154295669	154296003	LINE
341	chr1	154778936	154779196	LTR
342	chr1	155471344	155472164	LTR
343	chr1	155472319	155472514	LINE
344	chr1	155473140	155473357	unrepeat
345	chr1	155643106	155643662	LTR
346	chr1	155650349	155650734	LTR
347	chr1	155691519	155691699	LINE
348	chr1	155691849	155692116	LTR
349	chr1	15603985	15604243	SINE
350	chr1	156164301	156164717	OthersRepeat
351	chr1	157019539	157019731	LINE
352	chr1	157019768	157019904	LINE
353	chr1	157021654	157021871	SINE
354	chr1	157061748	157061883	LTR
355	chr1	157583236	157583635	LTR
356	chr1	157669242	157669491	LINE
357	chr1	157721021	157722289	LTR
358	chr1	157722992	157723295	LTR
359	chr1	157734194	157734329	OthersRepeat
360	chr1	157791711	157791961	SINE
361	chr1	157811658	157811899	LINE
362	chr1	157812199	157813144	LINE
363	chr1	157813705	157813927	LINE
364	chr1	158112564	158112736	unrepeat
365	chr1	158165528	158165668	LTR
366	chr1	158282131	158282359	LINE
367	chr1	158301854	158302032	LINE
368	chr1	158323598	158323961	LINE
369	chr1	158824460	158824632	LINE
370	chr1	158827799	158828198	LTR
371	chr1	158828393	158829068	LTR
372	chr1	158829547	158829737	LTR
373	chr1	158838380	158838724	LINE
374	chr1	158980848	158981007	LTR
375	chr1	15968824	15969140	OthersRepeat
376	chr1	15969452	15969779	unrepeat
377	chr1	15972448	15972583	OthersRepeat
378	chr1	15972635	15972887	unrepeat
379	chr1	15976526	15976684	unrepeat
380	chr1	15982540	15983086	LTR
381	chr1	159828210	159828407	SINE
382	chr1	160316837	160317089	LINE
383	chr1	160317236	160317422	unrepeat
384	chr1	160432880	160433025	LTR
385	chr1	160433181	160433504	LTR
386	chr1	160434150	160434758	LTR
387	chr1	160434984	160435267	LTR
388	chr1	160465503	160465723	Simple_repeat
389	chr1	160472471	160472770	LINE
390	chr1	160474068	160474409	LINE
391	chr1	160474797	160474977	LINE
392	chr1	160480659	160480802	LINE
393	chr1	160481363	160481706	unrepeat
394	chr1	160495613	160495850	SINE
395	chr1	160498371	160498737	LTR
396	chr1	160498976	160499170	LINE
397	chr1	160499224	160499434	LINE
398	chr1	160499600	160499941	LINE
399	chr1	160500010	160500607	LINE
400	chr1	160500709	160500942	unrepeat
401	chr1	160501151	160501437	LINE
402	chr1	160504373	160504533	LINE
403	chr1	160504708	160504988	LINE
404	chr1	160505302	160505542	unrepeat
405	chr1	160506003	160506283	LINE
406	chr1	160506584	160506770	LINE
407	chr1	160507083	160507545	LINE
408	chr1	160507847	160508014	unrepeat
409	chr1	160511349	160511640	LINE
410	chr1	160511715	160512786	LINE
411	chr1	160514612	160514796	LINE
412	chr1	160527801	160527936	LINE
413	chr1	160535153	160535575	LTR
414	chr1	160553077	160553212	unrepeat
415	chr1	160562869	160563117	LINE
416	chr1	160563427	160563729	LINE
417	chr1	160563843	160564044	unrepeat
418	chr1	160564104	160564313	unrepeat
419	chr1	160604430	160605033	LINE
420	chr1	160734154	160735404	LINE
421	chr1	160736352	160736509	unrepeat
422	chr1	160736936	160737532	LINE
423	chr1	160806302	160806929	LINE
424	chr1	160927537	160927759	LTR
425	chr1	161027349	161027484	LTR
426	chr1	16102753	16102888	unrepeat
427	chr1	161028108	161028408	Simple_repeat
428	chr1	161028484	161029092	SINE
429	chr1	16108483	16108633	LTR
430	chr1	16108988	16109227	unrepeat
431	chr1	161257179	161257403	LTR
432	chr1	161257530	161257960	LINE
433	chr1	161454029	161454245	unrepeat
434	chr1	161754123	161754864	LINE
435	chr1	161810434	161810666	unrepeat
436	chr1	162013193	162013397	unrepeat
437	chr1	162013508	162013723	LINE
438	chr1	162617213	162617537	LINE
439	chr1	162617579	162617856	LINE
440	chr1	162835591	162836209	unrepeat
441	chr1	162836501	162836924	LINE
442	chr1	162838087	162838235	unrepeat
443	chr1	162838575	162839287	LTR
444	chr1	162839400	162839749	unrepeat
445	chr1	162911918	162912053	Simple_repeat
446	chr1	163278236	163278552	LINE
447	chr1	163278913	163279242	LINE
448	chr1	16506534	16506746	LTR
449	chr1	165695011	165695177	unrepeat
450	chr1	165799981	165800116	unrepeat
451	chr1	165878606	165878786	LINE
452	chr1	165878843	165879325	LINE
453	chr1	16677843	16678234	unrepeat
454	chr1	166897419	166897596	LTR
455	chr1	166911274	166911430	LTR
456	chr1	167208747	167209306	LTR
457	chr1	167209398	167210276	SINE
458	chr1	16725802	16725978	unrepeat
459	chr1	167272574	167272737	LTR
460	chr1	16727518	16727805	unrepeat
461	chr1	167314510	167314645	SINE
462	chr1	167317319	167317494	LTR
463	chr1	167317798	167318056	LTR
464	chr1	167321706	167321931	LTR
465	chr1	167322029	167323310	LTR
466	chr1	167323419	167323670	OthersRepeat
467	chr1	167323742	167324067	SINE
468	chr1	167324630	167324878	SINE
469	chr1	167326164	167326489	unrepeat
470	chr1	167334480	167334672	OthersRepeat
471	chr1	167337338	167337591	OthersRepeat
472	chr1	167606717	167606930	LTR
473	chr1	167607108	167607433	LTR
474	chr1	167607585	167608483	LTR
475	chr1	167625478	167625793	LINE
476	chr1	167737525	167737668	OthersRepeat
477	chr1	167815268	167815723	LINE
478	chr1	167909612	167910019	LINE
479	chr1	167910127	167910903	LINE
480	chr1	168119555	168120102	LTR
481	chr1	168158055	168158266	LINE
482	chr1	168159379	168159521	LINE
483	chr1	168160648	168160783	LINE
484	chr1	168170549	168170730	unrepeat
485	chr1	168255701	168256029	SINE
486	chr1	168256277	168256625	LINE
487	chr1	168256773	168257013	unrepeat
488	chr1	168274398	168274681	LINE
489	chr1	168452468	168453323	LINE
490	chr1	168474226	168474856	LTR
491	chr1	168865650	168865886	LTR
492	chr1	169036300	169036476	LINE
493	chr1	169037317	169037493	LINE
494	chr1	169062073	169062314	LTR
495	chr1	169257984	169258138	unrepeat
496	chr1	169341384	169341596	LTR
497	chr1	169432782	169433000	LINE
498	chr1	169457366	169457537	unrepeat
499	chr1	169603646	169603837	SINE
500	chr1	169633349	169634112	unrepeat
501	chr1	169758814	169758994	LTR
502	chr1	169872049	169872380	LTR
503	chr1	169906618	169906820	LTR
504	chr1	169907696	169907838	unrepeat
505	chr1	170027253	170027711	LINE
506	chr1	170079112	170079285	LTR
507	chr1	17065602	17065771	unrepeat
508	chr1	170920133	170920940	LINE
509	chr1	170932985	170933126	LTR
510	chr1	171299679	171300103	LINE
511	chr1	17152220	17152499	LTR
512	chr1	17154011	17154170	LTR
513	chr1	17154458	17155288	LTR
514	chr1	171723038	171723567	LTR
515	chr1	17174217	17174401	LINE
516	chr1	17175035	17175228	LTR
517	chr1	172010981	172011299	LINE
518	chr1	172091490	172091635	LINE
519	chr1	172123605	172123885	unrepeat
520	chr1	172260826	172261324	SINE
521	chr1	172263397	172263542	unrepeat
522	chr1	172328466	172328664	LINE
523	chr1	172346899	172347749	LINE
524	chr1	172347803	172348588	LINE
525	chr1	172352782	172353069	unrepeat
526	chr1	172353117	172353256	unrepeat
527	chr1	172361798	172361957	unrepeat
528	chr1	172362691	172362826	unrepeat
529	chr1	172365649	172365823	unrepeat
530	chr1	172365958	172366347	SINE
531	chr1	172367772	172368257	LTR
532	chr1	172378127	172378376	unrepeat
533	chr1	172382562	172382697	unrepeat
534	chr1	172616146	172616315	LTR
535	chr1	172616380	172616535	LTR
536	chr1	172617082	172617218	LTR
537	chr1	172620901	172621054	LTR
538	chr1	172621773	172621952	LTR
539	chr1	172727835	172728023	LINE
540	chr1	172782851	172783166	LINE
541	chr1	172783218	172783415	LINE
542	chr1	172803108	172803243	LTR
543	chr1	172813458	172813921	unrepeat
544	chr1	172814056	172814747	LTR
545	chr1	172814829	172815642	LINE
546	chr1	172815951	172816086	LINE
547	chr1	172816938	172817154	unrepeat
548	chr1	172863073	172863213	LTR
549	chr1	172912514	172912713	unrepeat
550	chr1	172912762	172913608	LTR
551	chr1	173077284	173077419	LINE
552	chr1	173108062	173108452	LTR
553	chr1	173147472	173147665	LINE
554	chr1	173173237	173173532	LTR
555	chr1	173173576	173174170	LTR
556	chr1	173175806	173175941	unrepeat
557	chr1	173240517	173240918	LINE
558	chr1	173243088	173244112	LTR
559	chr1	173260891	173261091	LINE
560	chr1	173347797	173347932	OthersRepeat
561	chr1	173352065	173352329	unrepeat
562	chr1	173352883	173353183	LTR
563	chr1	173353328	173353590	Simple_repeat
564	chr1	173447207	173447523	LINE
565	chr1	173468721	173468872	LTR
566	chr1	173470304	173470461	LTR
567	chr1	173470681	173471452	LTR
568	chr1	173637832	173638259	LTR
569	chr1	173642812	173642977	LTR
570	chr1	173725464	173725599	unrepeat
571	chr1	173811918	173812087	LINE
572	chr1	174007490	174007684	SINE
573	chr1	174149370	174149513	unrepeat
574	chr1	174175171	174175560	LINE
575	chr1	174175974	174176144	OthersRepeat
576	chr1	174199280	174199453	SINE
577	chr1	174199672	174199831	unrepeat
578	chr1	174203214	174203486	LINE
579	chr1	174203681	174203876	LINE
580	chr1	174204603	174204994	LTR
581	chr1	174205129	174205291	LINE
582	chr1	174206262	174206412	unrepeat
583	chr1	174206496	174206879	unrepeat
584	chr1	174209136	174209453	unrepeat
585	chr1	174209578	174209885	LINE
586	chr1	174211256	174211708	LINE
587	chr1	174224342	174224519	SINE
588	chr1	174232889	174233030	LTR
589	chr1	174288481	174288622	LINE
590	chr1	174289861	174290533	LINE
591	chr1	174290905	174291108	SINE
592	chr1	174300902	174301746	LINE
593	chr1	174307248	174307845	LINE
594	chr1	174320028	174320615	LINE
595	chr1	174320711	174321484	LTR
596	chr1	174322591	174322882	unrepeat
597	chr1	174325294	174325486	LINE
598	chr1	174325676	174326093	LINE
599	chr1	174527460	174527595	unrepeat
600	chr1	174528235	174528370	LINE
601	chr1	174529679	174530493	LINE
602	chr1	174531612	174531808	SINE
603	chr1	174531862	174532221	LINE
604	chr1	174618096	174618269	LINE
605	chr1	174864430	174864861	LTR
606	chr1	174869143	174869451	LTR
607	chr1	174901372	174901649	LTR
608	chr1	174919631	174919777	SINE
609	chr1	174982642	174983330	unrepeat
610	chr1	174983401	174983569	unrepeat
611	chr1	175524988	175525226	LTR
612	chr1	175910707	175911178	LTR
613	chr1	175928196	175928506	LTR
614	chr1	175983241	175983423	LTR
615	chr1	175983621	175983948	LTR
616	chr1	175984065	175985162	LTR
617	chr1	176077390	176077597	LINE
618	chr1	176122189	176122502	LINE
619	chr1	176122816	176123038	unrepeat
620	chr1	176123217	176123376	unrepeat
621	chr1	176157386	176157664	LINE
622	chr1	176158333	176158653	LINE
623	chr1	176188662	176188870	Simple_repeat
624	chr1	176315001	176315158	LINE
625	chr1	1771271	1771673	LINE
626	chr1	1772241	1772552	SINE
627	chr1	17759048	17759537	LTR
628	chr1	17759637	17759829	LTR
629	chr1	177774137	177774318	OthersRepeat
630	chr1	178409124	178409615	LINE
631	chr1	178671690	178671883	LINE
632	chr1	178671954	178672436	LINE
633	chr1	178754535	178754700	LTR
634	chr1	178764897	178765184	LTR
635	chr1	178910399	178910549	LINE
636	chr1	178924423	178924617	LINE
637	chr1	178964899	178965180	LTR
638	chr1	178975753	178975944	LTR
639	chr1	179149446	179149905	OthersRepeat
640	chr1	179329869	179330357	LTR
641	chr1	179330530	179330765	LTR
642	chr1	179424175	179424310	LINE
643	chr1	179714253	179714411	LINE
644	chr1	179965918	179966140	LTR
645	chr1	179966378	179967010	LTR
646	chr1	179967129	179967462	unrepeat
647	chr1	180006874	180007014	LINE
648	chr1	180378781	180379175	LINE
649	chr1	180379720	180380350	SINE
650	chr1	180380753	180381076	LINE
651	chr1	180384671	180384966	LINE
652	chr1	180385535	180385808	LTR
653	chr1	180387363	180387669	LINE
654	chr1	180389073	180389261	LINE
655	chr1	180422411	180422681	unrepeat
656	chr1	180430432	180430567	unrepeat
657	chr1	180442207	180442429	OthersRepeat
658	chr1	180462110	180462370	unrepeat
659	chr1	180462712	180462859	LINE
660	chr1	180658200	180658513	LINE
661	chr1	180663573	180663819	LINE
662	chr1	180732628	180732947	LTR
663	chr1	180733082	180733242	LTR
664	chr1	180733809	180733944	unrepeat
665	chr1	180734159	180734376	LTR
666	chr1	180734465	180735051	LINE
667	chr1	180852716	180853118	OthersRepeat
668	chr1	180946226	180946741	LTR
669	chr1	180948273	180948520	unrepeat
670	chr1	181163022	181163392	LTR
671	chr1	181164023	181164158	LINE
672	chr1	181164195	181164490	unrepeat
673	chr1	181172820	181173035	unrepeat
674	chr1	181247546	181247681	LTR
675	chr1	181426921	181427056	unrepeat
676	chr1	181456211	181456460	unrepeat
677	chr1	181497663	181498122	unrepeat
678	chr1	181498279	181498584	unrepeat
679	chr1	181498639	181499093	SINE
680	chr1	181527208	181527430	LTR
681	chr1	181528284	181528567	unrepeat
682	chr1	181542073	181542298	LTR
683	chr1	181542667	181542874	unrepeat
684	chr1	181827489	181827641	LINE
685	chr1	181947759	181947898	unrepeat
686	chr1	182133714	182134443	LINE
687	chr1	182135587	182135734	unrepeat
688	chr1	18231647	18232156	Simple_repeat
689	chr1	182437950	182438172	unrepeat
690	chr1	182438611	182438825	LTR
691	chr1	182438868	182439008	LTR
692	chr1	18251485	18251620	LTR
693	chr1	182620720	182620944	LINE
694	chr1	182761227	182762214	LTR
695	chr1	183671471	183671767	unrepeat
696	chr1	183751288	183751520	LINE
697	chr1	183751600	183751912	LINE
698	chr1	183752095	183752246	LINE
699	chr1	183763831	183764011	unrepeat
700	chr1	183764111	183764427	LTR
701	chr1	183764545	183764867	LTR
702	chr1	183764946	183765239	LTR
703	chr1	183769851	183771171	LTR
704	chr1	183773576	183773790	unrepeat
705	chr1	183774618	183774779	SINE
706	chr1	183774853	183775439	LTR
707	chr1	183800623	183800964	LINE
708	chr1	183801010	183801311	Simple_repeat
709	chr1	183801629	183802079	LTR
710	chr1	183803353	183803694	SINE
711	chr1	183948351	183948613	LINE
712	chr1	183950753	183951080	unrepeat
713	chr1	18411281	18411809	LINE
714	chr1	18412379	18412570	unrepeat
715	chr1	184289956	184290610	LTR
716	chr1	184291372	184291539	unrepeat
717	chr1	184681537	184681795	LINE
718	chr1	184782479	184782635	LINE
719	chr1	184783973	184784681	unrepeat
720	chr1	184813671	184814047	LTR
721	chr1	185132654	185133112	LINE
722	chr1	185133185	185133341	SINE
723	chr1	185133385	185133540	LTR
724	chr1	185407657	185407835	LTR
725	chr1	185517515	185517759	LINE
726	chr1	185578602	185578791	LTR
727	chr1	185579108	185579264	LINE
728	chr1	185634917	185635086	LTR
729	chr1	185644437	185644601	LTR
730	chr1	185694250	185694515	unrepeat
731	chr1	186523932	186524341	LTR
732	chr1	186587547	186587682	LINE
733	chr1	186747827	186748016	LTR
734	chr1	187937196	187937391	LINE
735	chr1	18980089	18980244	unrepeat
736	chr1	19001738	19002176	LTR
737	chr1	19133655	19133945	SINE
738	chr1	192480454	192480681	LTR
739	chr1	192569854	192570395	LTR
740	chr1	19274525	19274738	LINE
741	chr1	19294620	19295145	LTR
742	chr1	19295183	19295677	LTR
743	chr1	19295748	19295895	LTR
744	chr1	19295972	19296108	LTR
745	chr1	193073489	193073651	Simple_repeat
746	chr1	193077219	193077847	LTR
747	chr1	193192135	193192654	SINE
