peak_id	chromosome	start	end	annotated_element
154	chr1	4086556	4087562	unrepeat
155	chr1	4090907	4096316	LINE
156	chr1	4104828	4118658	LINE
157	chr1	4120708	4123211	SINE
158	chr1	4126442	4146745	LINE
159	chr1	4148802	4149692	OthersRepeat
160	chr1	4159925	4160658	SINE
161	chr1	4163024	4163226	unrepeat
162	chr1	4165257	4192004	LINE
163	chr1	4194881	4219014	LINE
164	chr1	4223089	4276560	LINE
165	chr1	4278651	4534926	LINE
166	chr1	4538072	4579647	LINE
167	chr1	4584054	4585564	LINE
168	chr1	4587712	4618079	LINE
169	chr1	4622379	4653052	LINE
170	chr1	4659402	4708469	LINE
171	chr1	4712769	4733559	LINE
172	chr1	4735784	4780857	LINE
173	chr1	4783337	4820484	LINE
174	chr1	4822568	4823646	LTR
175	chr1	4826011	4942826	LINE
176	chr1	4945043	4992079	LINE
177	chr1	4994098	5071472	LINE
178	chr1	5074595	5208069	LINE
179	chr1	5214729	5319471	LINE
180	chr1	5321727	5347449	LINE
181	chr1	5349797	5350890	SINE
182	chr1	5353028	5432534	LINE
183	chr1	5434956	5444120	LINE
184	chr1	5449445	5452603	LTR
185	chr1	5455371	5462786	LINE
186	chr1	5465479	5467696	LINE
187	chr1	5470095	5475768	LINE
188	chr1	5478032	5479806	SINE
189	chr1	5496547	5497738	LTR
190	chr1	5500615	5504315	LTR
191	chr1	5513833	5513982	unrepeat
192	chr1	5519285	5519434	LTR
193	chr1	5531623	5534401	LINE
194	chr1	5538521	5542424	LINE
195	chr1	5547578	5551296	LINE
196	chr1	5554535	5558485	LINE
197	chr1	5561283	5565748	LINE
198	chr1	5568217	5575134	LINE
199	chr1	5577244	5580559	LTR
200	chr1	5584139	5584765	LTR
201	chr1	5591277	5594660	LTR
202	chr1	5596806	5597336	LTR
203	chr1	5599738	5604412	LINE
204	chr1	5611298	5612484	unrepeat
205	chr1	5614570	5615146	LINE
206	chr1	5617355	5617806	unrepeat
207	chr1	5627375	5629262	LINE
208	chr1	5642375	5643916	LINE
209	chr1	5646479	5652154	LINE
210	chr1	5654401	5655086	unrepeat
211	chr1	5669078	5678860	LINE
212	chr1	5681008	5681157	unrepeat
213	chr1	5684199	5685467	LINE
214	chr1	5688308	5693395	LINE
215	chr1	5736839	5738475	LINE
216	chr1	5741377	5741526	Simple_repeat
217	chr1	5744803	5744987	Simple_repeat
218	chr1	5747027	5748640	SINE
219	chr1	5753794	5760270	LINE
220	chr1	5763764	5766203	LINE
221	chr1	5768443	5770044	LTR
222	chr1	5772683	5772832	SINE
223	chr1	5775533	5779402	LINE
224	chr1	5781435	5786459	LINE
225	chr1	5802396	5803819	SINE
226	chr1	5816197	5816569	unrepeat
227	chr1	5819068	5824166	LTR
228	chr1	5840116	5840270	LINE
229	chr1	5846238	5846448	SINE
230	chr1	5854384	5854617	unrepeat
231	chr1	5856840	5858195	unrepeat
232	chr1	5861065	5861214	LTR
233	chr1	6047228	6047377	unrepeat
234	chr1	6128072	6133736	LINE
235	chr1	6136439	6138221	SINE
236	chr1	6160578	6163347	SINE
237	chr1	6366257	6366763	SINE
238	chr1	6706513	6706662	unrepeat
239	chr1	6747068	6750760	LINE
240	chr1	6844330	6849628	LINE
241	chr1	6852570	6853007	LTR
242	chr1	6900183	6901295	LINE
243	chr1	6913154	6913304	unrepeat
244	chr1	6915843	6922431	LINE
245	chr1	6933789	6934316	unrepeat
246	chr1	6949559	6950382	SINE
247	chr1	6955249	6957750	LTR
248	chr1	6983051	6988964	LINE
249	chr1	6992260	6993113	LINE
250	chr1	6996505	6999394	LINE
251	chr1	7002212	7003364	LINE
252	chr1	7010920	7011431	SINE
253	chr1	7014953	7017011	LINE
254	chr1	7019756	7020422	unrepeat
255	chr1	7049235	7051655	LINE
256	chr1	7054001	7054857	SINE
257	chr1	7057177	7061501	LINE
258	chr1	7072055	7072977	SINE
259	chr1	7076226	7079940	LINE
260	chr1	7087358	7089185	LINE
261	chr1	7108844	7118303	LTR
262	chr1	7120594	7128582	LINE
263	chr1	7135954	7136103	LINE
264	chr1	7144173	7146082	LTR
265	chr1	7148807	7150650	OthersRepeat
266	chr1	7161901	7164169	LINE
267	chr1	7168598	7172436	LINE
268	chr1	7177284	7179326	unrepeat
269	chr1	7183744	7183893	LINE
270	chr1	7191754	7192905	SINE
271	chr1	7195477	7195626	unrepeat
272	chr1	7197642	7197801	SINE
273	chr1	7217159	7219796	LINE
274	chr1	7222207	7224952	LINE
275	chr1	7245021	7250024	LTR
276	chr1	7252127	7253715	SINE
277	chr1	7255840	7259825	LINE
278	chr1	7263360	7273628	LINE
279	chr1	7280433	7287305	LINE
280	chr1	7312008	7314298	LINE
281	chr1	7321421	7321580	LTR
282	chr1	7327541	7332284	LINE
283	chr1	7337122	7338325	LTR
284	chr1	7341782	7343411	SINE
285	chr1	7346183	7352712	LINE
286	chr1	7357694	7364762	LINE
287	chr1	7369714	7374911	SINE
288	chr1	7377182	7382509	LINE
289	chr1	7384737	7385135	unrepeat
290	chr1	7388221	7398504	LINE
291	chr1	7400704	7422113	LINE
292	chr1	7424448	7425662	unrepeat
293	chr1	7428043	7438538	LINE
294	chr1	7443561	7443710	unrepeat
295	chr1	7447169	7448690	SINE
296	chr1	7466599	7469356	Simple_repeat
297	chr1	7472237	7472720	SINE
298	chr1	7474818	7477645	LINE
299	chr1	7480329	7480826	LINE
300	chr1	7483669	7484948	SINE
301	chr1	7490513	7491733	unrepeat
302	chr1	7493925	7506717	LINE
303	chr1	7525838	7527720	SINE
304	chr1	7537210	7537359	unrepeat
305	chr1	7540255	7557935	LINE
306	chr1	7565468	7569486	LTR
307	chr1	7572712	7574992	LTR
308	chr1	7580133	7583080	LINE
309	chr1	7585187	7588054	LINE
310	chr1	7600583	7601608	OthersRepeat
311	chr1	7620013	7620220	unrepeat
312	chr1	7650093	7663192	LINE
313	chr1	7689767	7698033	LINE
314	chr1	7711103	7715852	LINE
315	chr1	7719592	7720019	unrepeat
316	chr1	7734977	7735350	Simple_repeat
317	chr1	7787286	7797462	LINE
318	chr1	7814978	7815961	LINE
319	chr1	7827213	7827855	unrepeat
320	chr1	7837386	7838794	LINE
321	chr1	7841704	7842708	SINE
322	chr1	7864844	7865378	LTR
323	chr1	7868480	7869051	LTR
324	chr1	7872472	7874044	OthersRepeat
325	chr1	7878392	7879999	LINE
326	chr1	8041191	8042426	LINE
327	chr1	8045430	8045579	unrepeat
328	chr1	8085432	8086001	SINE
329	chr1	8093883	8096441	SINE
330	chr1	8109742	8109959	SINE
331	chr1	8122965	8124682	LINE
332	chr1	8154356	8154713	SINE
333	chr1	8158265	8163895	LINE
334	chr1	8170008	8170328	Simple_repeat
335	chr1	8177271	8180053	LINE
336	chr1	8191878	8192027	SINE
337	chr1	8334675	8334931	unrepeat
338	chr1	8733853	8735944	LINE
339	chr1	8738014	8741606	LINE
340	chr1	8826275	8827611	SINE
341	chr1	8925260	8925959	LTR
342	chr1	9027848	9036600	LINE
343	chr1	9085054	9085564	LTR
344	chr1	9088505	9088654	SINE
345	chr1	9093047	9096300	LTR
346	chr1	9258047	9264533	LINE
347	chr1	9274238	9275861	LINE
348	chr1	9280433	9281977	LINE
349	chr1	9285046	9286522	LTR
350	chr1	9344481	9346323	unrepeat
351	chr1	9349406	9349853	unrepeat
352	chr1	9353156	9353371	unrepeat
353	chr1	9361748	9361897	unrepeat
354	chr1	9389881	9391899	LTR
355	chr1	9393956	9395494	LTR
356	chr1	9423846	9425357	SINE
357	chr1	9428828	9428977	unrepeat
358	chr1	10368461	10368610	unrepeat
359	chr1	10490200	10490848	unrepeat
360	chr1	10716256	10718505	SINE
361	chr1	10844361	10847034	LINE
362	chr1	10849560	10853271	LINE
363	chr1	10855287	10856153	LINE
364	chr1	10906894	10907264	unrepeat
365	chr1	10914285	10914735	unrepeat
366	chr1	10920340	10921038	LINE
367	chr1	10946750	10948130	SINE
368	chr1	11087152	11087301	unrepeat
369	chr1	11353527	11354402	LTR
370	chr1	11373615	11375406	SINE
371	chr1	11398761	11398910	SINE
372	chr1	11401781	11404249	LINE
373	chr1	11406586	11406749	LINE
374	chr1	11410613	11413029	LINE
375	chr1	11416299	11418178	LINE
376	chr1	11426760	11428764	LINE
377	chr1	11432080	11433241	LTR
378	chr1	11442638	11443196	LINE
379	chr1	11483767	11485206	LINE
380	chr1	11496695	11511771	LINE
381	chr1	11514515	11521687	LINE
382	chr1	11529483	11531667	unrepeat
383	chr1	11580537	11582364	LINE
384	chr1	11753719	11755179	LTR
385	chr1	11944784	11946230	SINE
386	chr1	12083117	12089698	LINE
387	chr1	12150161	12151191	SINE
388	chr1	12222778	12224176	LTR
389	chr1	12382879	12391609	LINE
390	chr1	12417102	12418895	SINE
391	chr1	12528947	12529795	LINE
392	chr1	12531958	12534286	LINE
393	chr1	12536334	12545274	LINE
394	chr1	12550819	12551040	LINE
395	chr1	12556051	12567373	LINE
396	chr1	12580106	12581714	LINE
397	chr1	12600402	12602260	LINE
398	chr1	12612202	12613397	LINE
399	chr1	12632894	12642291	LINE
400	chr1	12649604	12649781	unrepeat
401	chr1	12652193	12652496	LINE
402	chr1	12663550	12666578	SINE
403	chr1	12674898	12681460	LINE
404	chr1	12684703	12685672	LTR
405	chr1	12700113	12702158	LINE
406	chr1	12705037	12707580	LTR
407	chr1	12725658	12732244	LTR
408	chr1	12750711	12751283	LINE
409	chr1	12782070	12787718	LTR
410	chr1	12789973	12790196	unrepeat
411	chr1	12800856	12802057	LTR
412	chr1	12828906	12829064	unrepeat
413	chr1	12855088	12857036	SINE
414	chr1	13029585	13030451	unrepeat
415	chr1	13225248	13225967	unrepeat
416	chr1	13227997	13230224	SINE
417	chr1	13433113	13433773	Simple_repeat
418	chr1	13475759	13477277	LINE
419	chr1	13518783	13522573	LINE
420	chr1	13552076	13553692	LINE
421	chr1	13562455	13563428	LTR
422	chr1	13592175	13594130	LINE
423	chr1	13598329	13598719	unrepeat
424	chr1	13608521	13610196	LINE
425	chr1	13613275	13615424	SINE
426	chr1	13617627	13618758	SINE
427	chr1	13623399	13623548	unrepeat
428	chr1	13628934	13642107	LINE
429	chr1	13652360	13654504	LINE
430	chr1	13676066	13679711	LINE
431	chr1	13681976	13689063	LINE
432	chr1	13696336	13696485	SINE
433	chr1	13788773	13788922	unrepeat
434	chr1	13814978	13816427	LINE
435	chr1	13833428	13838796	LINE
436	chr1	13849025	13849948	LTR
437	chr1	13868941	13870167	Simple_repeat
438	chr1	13872354	13873028	LINE
439	chr1	13898450	13902122	SINE
440	chr1	13905563	13911595	LINE
441	chr1	13915569	13917220	Simple_repeat
442	chr1	13922227	13923006	unrepeat
443	chr1	13939326	13943354	LINE
444	chr1	13949927	13950707	LINE
445	chr1	13962537	13978809	LINE
446	chr1	13985711	13986817	LINE
447	chr1	13996349	13996983	LINE
448	chr1	14000582	14003254	LINE
449	chr1	14021266	14022060	Simple_repeat
450	chr1	14028905	14029978	LINE
451	chr1	14042955	14043143	LINE
452	chr1	14051693	14057432	LINE
453	chr1	14059643	14060464	SINE
454	chr1	14065213	14065362	unrepeat
455	chr1	14070657	14071752	LTR
456	chr1	14081807	14083703	SINE
457	chr1	14119161	14120725	LTR
458	chr1	14165488	14165849	unrepeat
459	chr1	14168661	14174233	LINE
460	chr1	14189008	14190751	LTR
461	chr1	14211240	14212004	SINE
462	chr1	14214172	14215429	LINE
463	chr1	14218939	14220805	LINE
464	chr1	14231488	14231846	SINE
465	chr1	14248702	14250130	LTR
466	chr1	14255600	14256869	SINE
467	chr1	14260954	14261622	SINE
468	chr1	14323678	14324495	LTR
469	chr1	14345216	14345366	OthersRepeat
470	chr1	14347957	14348340	SINE
471	chr1	14359371	14362703	LINE
472	chr1	14378064	14385741	LINE
473	chr1	14389430	14392816	LINE
474	chr1	14395012	14397644	LTR
475	chr1	14400050	14400797	SINE
476	chr1	14416745	14438224	LINE
477	chr1	14440906	14443652	LINE
478	chr1	14459197	14460377	Simple_repeat
479	chr1	14462498	14469255	LINE
480	chr1	14472760	14478033	LINE
481	chr1	14496927	14511285	LINE
482	chr1	14519710	14520973	unrepeat
483	chr1	14523994	14524179	SINE
484	chr1	14526221	14538508	LINE
485	chr1	14540851	14547684	LINE
486	chr1	14550413	14552217	Simple_repeat
487	chr1	14554528	14566255	LINE
488	chr1	14568905	14587489	LINE
489	chr1	14590235	14591295	SINE
490	chr1	14595094	14596057	LINE
491	chr1	14604975	14605124	unrepeat
492	chr1	14613340	14625499	LINE
493	chr1	14636257	14646676	LINE
494	chr1	14648909	14649147	unrepeat
495	chr1	14657942	14659044	SINE
496	chr1	14665169	14676431	LINE
497	chr1	14687222	14688857	LINE
498	chr1	14692578	14695259	LINE
499	chr1	14697355	14726503	LINE
500	chr1	14738241	14741292	LINE
501	chr1	14743638	14760577	LINE
502	chr1	14762704	14768556	LINE
503	chr1	14771800	14772664	SINE
504	chr1	14777506	14778132	LINE
505	chr1	14780214	14780363	LINE
506	chr1	14783396	14792074	LINE
507	chr1	14796433	14850662	LINE
508	chr1	14853877	14855673	LTR
509	chr1	14865758	14869234	LINE
510	chr1	14877471	14885917	LINE
511	chr1	14911039	14911750	SINE
512	chr1	14958503	14959463	LINE
513	chr1	14962057	14964554	LINE
514	chr1	14966942	14968235	LTR
515	chr1	15008214	15009233	SINE
516	chr1	15025984	15029750	LINE
517	chr1	15046692	15054543	LINE
518	chr1	15062564	15063751	unrepeat
519	chr1	15075038	15077478	SINE
520	chr1	15097443	15099917	LINE
521	chr1	15102330	15104652	LINE
522	chr1	15109655	15111159	SINE
523	chr1	15117537	15117686	unrepeat
524	chr1	15128575	15131307	LTR
525	chr1	15143224	15143715	LINE
526	chr1	15175542	15178390	LINE
527	chr1	15229556	15229705	unrepeat
528	chr1	15232158	15232435	unrepeat
529	chr1	15252417	15252566	LTR
530	chr1	15283021	15287146	LINE
531	chr1	15289264	15290293	LINE
532	chr1	15301389	15316424	LINE
533	chr1	15319483	15322494	LINE
534	chr1	15324991	15326605	LINE
535	chr1	15333396	15334362	SINE
536	chr1	15349699	15349848	unrepeat
537	chr1	15354401	15354550	unrepeat
538	chr1	15399369	15400460	LTR
539	chr1	15971931	15973365	LINE
540	chr1	15977522	15985495	LINE
541	chr1	15987499	15989842	SINE
542	chr1	16047159	16047308	SINE
543	chr1	16099950	16102481	LINE
544	chr1	16104724	16109821	LINE
545	chr1	16112096	16113254	SINE
546	chr1	16145389	16145538	unrepeat
547	chr1	16508609	16510218	LTR
548	chr1	16528045	16528194	unrepeat
549	chr1	16540281	16540430	LTR
550	chr1	16542867	16543023	LINE
551	chr1	16550371	16556582	LINE
552	chr1	16574760	16575594	unrepeat
553	chr1	16577734	16587786	LINE
554	chr1	16600838	16611093	LINE
555	chr1	16625697	16627860	SINE
556	chr1	16638158	16638353	unrepeat
557	chr1	16640826	16642513	LINE
558	chr1	16648027	16654811	SINE
559	chr1	16719407	16735002	LINE
560	chr1	16754287	16754436	unrepeat
561	chr1	16756494	16786397	LINE
562	chr1	16790114	16797879	LINE
563	chr1	16867197	16867346	LTR
564	chr1	17064389	17065587	SINE
565	chr1	17071282	17072671	SINE
566	chr1	17075299	17076052	OthersRepeat
567	chr1	17079773	17082840	LTR
568	chr1	17087780	17088255	LINE
569	chr1	17090615	17091738	LINE
570	chr1	17138819	17138968	unrepeat
571	chr1	17142075	17163675	LINE
572	chr1	17165892	17168276	LINE
573	chr1	17170666	17171851	LINE
574	chr1	17174941	17176575	LINE
575	chr1	17181336	17181543	LINE
576	chr1	17185001	17185922	SINE
577	chr1	17188755	17189803	LINE
578	chr1	17195224	17199044	LINE
579	chr1	17215229	17216706	LINE
580	chr1	17233864	17236012	LINE
581	chr1	17238702	17239073	SINE
582	chr1	17290178	17290682	LINE
583	chr1	17297594	17298176	SINE
584	chr1	17301234	17303928	LINE
585	chr1	17307152	17309078	LINE
586	chr1	17346622	17346782	unrepeat
587	chr1	17704421	17704570	SINE
588	chr1	17750838	17764817	LINE
589	chr1	17786037	17789019	LINE
590	chr1	17791109	17792050	SINE
591	chr1	17824920	17827781	LINE
592	chr1	17832743	17834038	SINE
593	chr1	17847453	17847602	LINE
594	chr1	17849701	17853564	LINE
595	chr1	17863294	17863443	unrepeat
596	chr1	18008497	18008741	unrepeat
597	chr1	18011639	18011885	LINE
598	chr1	18018839	18018988	SINE
599	chr1	18045275	18045424	unrepeat
600	chr1	18088380	18088529	Simple_repeat
601	chr1	18118736	18120815	LINE
602	chr1	18141807	18142986	SINE
603	chr1	18157424	18158472	LINE
604	chr1	18170097	18173717	LINE
605	chr1	18190101	18190564	LTR
606	chr1	18193068	18194906	LINE
607	chr1	18197741	18200168	SINE
608	chr1	18216731	18217842	LINE
609	chr1	18224419	18234222	LINE
610	chr1	18236843	18243799	LINE
611	chr1	18266053	18268023	LTR
612	chr1	18281293	18282788	SINE
613	chr1	18286794	18286943	LINE
614	chr1	18290422	18291989	LINE
615	chr1	18317942	18319818	LTR
616	chr1	18328037	18329956	LINE
617	chr1	18333396	18341769	LINE
618	chr1	18352111	18353876	LINE
619	chr1	18356660	18356810	Simple_repeat
620	chr1	18361879	18362304	unrepeat
621	chr1	18368740	18369907	LINE
622	chr1	18379408	18384993	LINE
623	chr1	18406549	18407068	LINE
624	chr1	18410872	18415601	LINE
625	chr1	18431127	18431338	SINE
626	chr1	18433651	18434760	SINE
627	chr1	18446461	18447652	LINE
628	chr1	18476342	18476920	LINE
629	chr1	18504953	18507075	LINE
630	chr1	18509398	18510127	SINE
631	chr1	18513296	18515409	LTR
632	chr1	18613010	18614553	SINE
633	chr1	18711649	18712468	LINE
634	chr1	18716658	18717419	Simple_repeat
635	chr1	18744370	18747486	LINE
636	chr1	18749818	18751202	LTR
637	chr1	18755833	18758333	LINE
638	chr1	18763069	18764132	LINE
639	chr1	18827045	18830672	LTR
640	chr1	18841942	18842368	LINE
641	chr1	18844778	18847065	LTR
642	chr1	18854228	18864622	LINE
643	chr1	18931091	18931240	unrepeat
644	chr1	18957300	18958690	SINE
645	chr1	18966889	18967038	SINE
646	chr1	18977311	18979421	LINE
647	chr1	18982357	18985808	LINE
648	chr1	18989325	18989748	unrepeat
649	chr1	18991930	19008508	LINE
650	chr1	19021000	19026159	LINE
651	chr1	19037301	19038255	LINE
652	chr1	19061300	19061637	Simple_repeat
653	chr1	19064327	19064476	OthersRepeat
654	chr1	19067886	19068035	unrepeat
655	chr1	19531433	19536785	LINE
656	chr1	19541176	19550311	LINE
657	chr1	19552489	19552962	LINE
658	chr1	19569393	19572576	LINE
659	chr1	19685592	19692156	LINE
660	chr1	19694908	19698276	LINE
661	chr1	19831538	19833253	LINE
662	chr1	19836240	19838114	LINE
663	chr1	19874809	19875110	SINE
664	chr1	19925462	19931798	LTR
665	chr1	19951320	19953415	LTR
666	chr1	19955500	19961326	LINE
667	chr1	19974915	19982482	LINE
668	chr1	19996014	20003555	LINE
669	chr1	20012633	20014407	LTR
670	chr1	20017886	20019504	LINE
671	chr1	20025454	20025933	SINE
672	chr1	20029410	20031175	LTR
673	chr1	20035131	20056310	LINE
674	chr1	20074270	20074944	LINE
675	chr1	20077960	20078240	LINE
676	chr1	20093537	20094335	SINE
677	chr1	20119339	20146082	LINE
678	chr1	20152502	20169590	LINE
679	chr1	20210784	20211629	unrepeat
680	chr1	20224173	20224946	unrepeat
681	chr1	20244392	20244541	LTR
682	chr1	20287785	20287934	LINE
683	chr1	20291789	20292514	Simple_repeat
684	chr1	20295700	20296031	LINE
685	chr1	20315359	20319290	LINE
686	chr1	20382651	20388299	LINE
687	chr1	20396485	20396634	unrepeat
688	chr1	20403699	20407092	LINE
689	chr1	20417679	20422812	LINE
690	chr1	20426522	20426671	unrepeat
691	chr1	20466446	20466718	LTR
692	chr1	20469534	20472931	LINE
693	chr1	20624833	20624983	SINE
694	chr1	20627299	20629137	LINE
695	chr1	21030935	21040126	LINE
696	chr1	21222445	21223028	SINE
697	chr1	21379680	21379830	unrepeat
698	chr1	21418873	21420841	LINE
699	chr1	21572305	21575503	SINE
700	chr1	21602021	21602314	SINE
701	chr1	21777819	21777968	SINE
702	chr1	21798620	21800280	SINE
703	chr1	21862475	21864150	LINE
704	chr1	21867999	21868489	SINE
705	chr1	21872559	21873109	Simple_repeat
706	chr1	21889933	21891257	LINE
707	chr1	22066102	22067631	LINE
708	chr1	22172759	22173510	SINE
709	chr1	22275487	22276930	LINE
710	chr1	22279080	22279859	LINE
711	chr1	22282313	22282462	unrepeat
712	chr1	22284632	22285580	LINE
713	chr1	22287920	22289178	SINE
714	chr1	22291770	22298254	LINE
715	chr1	22300516	22301979	LINE
716	chr1	22304129	22304460	SINE
717	chr1	22338394	22340070	LINE
718	chr1	22346563	22348286	LINE
719	chr1	22358128	22359557	LTR
720	chr1	22373742	22375813	LINE
721	chr1	22439478	22443224	LINE
722	chr1	22465173	22465968	LTR
723	chr1	22468797	22473037	LINE
724	chr1	22483854	22484992	LINE
725	chr1	22545067	22547368	SINE
726	chr1	22579207	22580741	SINE
727	chr1	22600433	22602135	Simple_repeat
728	chr1	22650237	22650386	unrepeat
729	chr1	22661308	22665275	LINE
730	chr1	22687168	22688672	LINE
731	chr1	22742202	22743034	SINE
732	chr1	22776505	22778458	LINE
733	chr1	22781462	22781760	SINE
734	chr1	22792728	22793092	LINE
735	chr1	22796240	22798057	LINE
736	chr1	22801393	22801542	SINE
737	chr1	22807708	22808441	LINE
738	chr1	22822212	22823289	SINE
739	chr1	22842751	22844720	LINE
740	chr1	22872649	22876487	LINE
741	chr1	22939457	22943148	LINE
742	chr1	22996343	23008603	LTR
743	chr1	23121612	23121824	unrepeat
744	chr1	23203238	23203387	unrepeat
745	chr1	23206710	23206859	LINE
746	chr1	23355846	23373632	LINE
747	chr1	23874215	23879866	LINE
748	chr1	24008126	24008275	SINE
749	chr1	24057215	24058767	SINE
750	chr1	24061789	24064232	LINE
751	chr1	24081522	24082838	SINE
752	chr1	24085820	24087014	Simple_repeat
753	chr1	24089507	24091311	LINE
754	chr1	24099492	24099641	unrepeat
755	chr1	24123043	24140356	LINE
